Query_ID,Hit_ID,Hit_Description,Identity_%,Coverage_%,E_value,Confidence,AMR_Status
WP_001255379.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001255460.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001255791.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001259678.1,gnl|BL_ORD_ID|1813,gb|AAA87229.1|ARO:3002558|AAC(6')-Ik [Acinetobacter sp. CIP-A165] ,31.88,46.94,1.35269e-06,Weak,Possible
WP_001259925.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001260004.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001260013.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001260089.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001261460.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001261677.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001261795.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001261987.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001263796.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001265708.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001265709.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001266157.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001266541.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001269643.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001269759.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001269929.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001270834.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001270868.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001272126.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001273058.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001273085.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001273586.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001273859.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001274017.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001276571.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001279338.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001279381.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001280006.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001280018.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001280141.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001281145.1,gnl|BL_ORD_ID|1510,gb|ABA71733.1|ARO:3002972|vanT_in_vanG_cl [Enterococcus faecalis] ,33.88,96.6,3.99636e-52,Weak,Possible
WP_001282074.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001282562.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001283055.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001283311.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001283444.1,gnl|BL_ORD_ID|133,gb|BAB41874.1|ARO:3000815|mgrA [Staphylococcus aureus subsp. aureus N315] ,100.0,100.0,5.75768e-108,Strong,Yes
WP_001283612.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001283665.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001283792.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001283977.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001284258.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001285960.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001286320.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001286928.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001287088.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001288049.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001288202.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001288302.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001288681.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001289311.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001289589.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001289614.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001289711.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001290433.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001291022.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001291500.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001291519.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001291535.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001292148.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001292247.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001293058.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001293307.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001294626.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001547756.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548033.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548082.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548498.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548538.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548566.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548613.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548666.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548892.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548903.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548912.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548963.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548978.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001548981.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549041.1,gnl|BL_ORD_ID|4508,gb|AEY83581.1|ARO:3000510|Saur_mupB_MUP [Staphylococcus aureus] ,23.04,49.07,5.53586e-17,Weak,Possible
WP_001549059.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549145.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549166.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549167.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549172.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549178.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549185.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549202.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549577.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549592.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549596.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549607.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549616.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549681.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549718.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549768.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549787.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549802.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001549960.1,gnl|BL_ORD_ID|583,gb|ABQ47844.1|ARO:3000215|mecR1 [Staphylococcus aureus subsp. aureus JH9] ,100.0,99.09,0.0,Strong,Yes
WP_001549968.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001550030.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001550052.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001553862.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788193.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788276.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788281.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788287.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788321.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788366.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788579.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788599.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788617.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788625.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788648.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788716.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788758.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788788.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788795.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788819.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788970.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001788994.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789076.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789121.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789136.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789152.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789304.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789343.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789359.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789407.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789408.1,gnl|BL_ORD_ID|1501,gb|AAG06942.1|ARO:3002985|arnA [Pseudomonas aeruginosa PAO1] ,25.62,86.2,4.74598e-13,Weak,Possible
WP_001789411.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789452.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789457.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789518.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789536.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789600.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789641.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789654.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789851.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789859.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789860.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789864.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789866.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789875.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789879.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789887.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789890.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789891.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789897.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789900.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789908.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789909.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789910.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789911.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789912.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789925.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789934.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789935.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789943.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789944.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789945.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789947.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789973.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789981.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789984.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789986.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001789987.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790000.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790025.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790034.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790052.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790092.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790093.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790097.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790107.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790128.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790138.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790145.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790154.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790158.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790167.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790169.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790177.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790198.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790232.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790257.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790530.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790531.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790533.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790547.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790553.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790559.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790560.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790562.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790576.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790599.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790600.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790611.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790623.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790624.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790628.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790641.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790652.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790661.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790675.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790679.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790680.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790685.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790696.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790708.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790712.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001790739.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791162.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791424.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791635.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791638.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791651.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791653.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791678.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791691.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791696.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791710.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791731.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791736.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791744.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791752.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791758.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791763.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791767.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791768.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791775.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791776.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791787.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791789.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791795.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791797.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791812.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791821.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791826.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791835.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791844.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791851.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791873.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791878.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791883.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791888.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001791893.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001792568.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001792906.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001793250.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001793603.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001794540.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795157.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795334.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795394.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795438.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795441.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795457.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795485.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795496.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795535.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795544.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795559.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795576.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001795631.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001797236.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001797296.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001797372.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001797475.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001797632.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001801648.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001801650.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001801657.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001801779.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001801792.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001801842.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001801861.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001801873.1,gnl|BL_ORD_ID|1207,gb|AGC51118.1|ARO:3000617|mecA [Staphylococcus aureus] ,99.7,99.85,0.0,Strong,Yes
WP_001802045.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001802298.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001802312.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001802667.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001802886.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001803115.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001803470.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001805237.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001805409.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001808146.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001820550.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001822249.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_001827022.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_002868962.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_010956542.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_010956543.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_010956549.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_010956583.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_011443608.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_011443619.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_011443641.1,gnl|BL_ORD_ID|165,gb|ABD30512.1|ARO:3000839|arlS [Staphylococcus aureus subsp. aureus NCTC 8325] ,36.56,41.05,1.32594e-34,Weak,Possible
WP_011443643.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_011443657.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_011446983.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_011447028.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_011447074.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_012211173.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_014373779.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_014373780.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_014373781.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_014532416.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_015445997.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_020444595.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_024937002.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_025175201.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_031857449.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_047335196.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_048518122.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_071665632.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_076035539.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_076035548.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_077442703.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_094969769.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_223181133.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_223181135.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_223200570.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_223200571.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_223200572.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_223200821.1,No Hit,No AMR Match,0.0,0.0,-,None,No
WP_228764722.1,No Hit,No AMR Match,0.0,0.0,-,None,No
